,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
911,2,Hadapsar,765,7581,1.0,58.0,2023.0,2.0
912,1,Bijali Nagar PimpriChinchwad,540,5555,1.0,30.0,2015.0,-6.0
913,2,Dhayari,530,2924,1.0,15.5,2020.0,-1.0
914,1,Dhayari,550,2818,1.0,15.5,2020.0,-1.0
915,2,Tathawade,875,5714,2.0,50.0,2026.0,5.0
916,2,Tathawade,875,5657,2.0,49.5,2026.0,5.0
917,1,Tathawade,670,6119,2.0,41.0,2026.0,5.0
918,1,Tathawade,670,5970,2.0,40.0,2026.0,5.0
919,2,Bhegade Aali,600,4500,2.0,27.0,2019.0,-2.0
920,3,Kondhwa,897,10157,,91.11,2022.0,1.0
921,1,Kondhwa,402,9552,,38.4,2022.0,1.0
922,2,Kondhwa,671,10514,,70.55,2022.0,1.0
924,2,Kondhwa,572,9956,,56.95,2022.0,1.0
926,2,Kondhwa,638,9733,,62.1,2022.0,1.0
928,3,Kondhwa,904,10157,,91.82,2022.0,1.0
930,3,Balewadi,1722,7259,3.0,125.0,2026.0,5.0
931,2,Vadgaon Budruk,900,6111,2.0,55.0,2021.0,0.0
933,2,Alandi,888,4228,2.0,37.55,2025.0,4.0
934,2,Pashan,790,10759,2.0,85.0,2009.0,-12.0
935,2,Alandi,888,4224,2.0,37.51,2025.0,4.0
936,2,Moshi,1082,4454,2.0,48.2,2022.0,1.0
937,2,Moshi,1082,4450,2.0,48.15,2022.0,1.0
938,2,Moshi,1082,4446,2.0,48.11,2022.0,1.0
940,3,Wakad,1256,6425,3.0,80.71,2023.0,2.0
941,2,Wakad,968,6211,2.0,60.13,2023.0,2.0
942,2,Wakad,1017,6069,2.0,61.73,2027.0,6.0
943,2,Wakad,900,6132,2.0,55.19,2023.0,2.0
946,1,Hinjewadi,868,5740,1.0,49.83,2021.0,0.0
947,2,Hinjewadi,1064,5751,2.0,61.2,2022.0,1.0
949,1,Tathawade,712,6605,1.0,47.03,2021.0,0.0
950,2,Tathawade,915,6700,2.0,61.31,2021.0,0.0
951,2,Tathawade,820,5728,2.0,46.97,2024.0,3.0
952,2,Tathawade,883,5573,2.0,49.21,2024.0,3.0
953,2,Tathawade,1067,5822,2.0,62.13,2024.0,3.0
954,2,Tathawade,1250,6599,2.0,82.49,2022.0,1.0
955,3,Tathawade,1640,6093,3.0,99.94,2022.0,1.0
956,2,Tathawade,920,6381,2.0,58.71,2025.0,4.0
957,2,Tathawade,959,6393,2.0,61.31,2025.0,4.0
958,2,Tathawade,863,5319,2.0,45.91,2023.0,2.0
959,1,Tathawade,543,5552,1.0,30.15,2024.0,3.0
960,2,Koregaon Park,1050,13333,2.0,140.0,2010.0,-11.0
962,2,Viman Nagar,915,7650,2.0,70.0,2006.0,-15.0
963,4,Pashan,4639,12933,4.0,600.0,2023.0,2.0
965,2,Koregaon Park,1180,11694,2.0,138.0,2010.0,-11.0
967,1,Wagholi,656,4115,1.0,27.0,2016.0,-5.0
968,3,Pashan,1436,7735,3.0,111.00000000000001,2022.0,1.0
969,2,Viman Nagar,850,8823,2.0,75.0,2015.0,-6.0
971,3,Koregaon Park,1885,7161,3.0,135.0,2015.0,-6.0
973,2,Pashan,1047,7765,2.0,81.3,2022.0,1.0
974,2,Viman Nagar,1000,7400,2.0,74.0,2019.0,-2.0
975,2,Viman Nagar,1050,8761,2.0,92.0,2015.0,-6.0
976,2,Koregaon Park,840,15476,2.0,130.0,2010.0,-11.0
979,2,Viman Nagar,1000,7300,2.0,73.0,2015.0,-6.0
980,2,Koregaon Park,1150,11130,2.0,128.0,2010.0,-11.0
982,2,Viman Nagar,800,7500,2.0,60.0,2015.0,-6.0
987,3,Koregaon Park,1551,8059,3.0,125.0,2010.0,-11.0
988,3,Viman Nagar,1150,8695,2.0,100.0,2010.0,-11.0
989,2,Viman Nagar,970,7319,2.0,71.0,2015.0,-6.0
990,2,Viman Nagar,950,7157,2.0,68.0,2015.0,-6.0
991,3,Koregaon Park,1885,6259,3.0,118.0,2010.0,-11.0
992,2,Handewadi,900,3777,2.0,34.0,2024.0,3.0
994,1,Loni Kalbhor,610,2950,1.0,18.0,2013.0,-8.0
995,2,Baner,987,7837,2.0,77.35,2024.0,3.0
996,3,Baner,1407,8102,3.0,113.99999999999999,2024.0,3.0
997,2,Rasta Peth,1000,8000,2.0,80.0,2001.0,-20.0
998,3,Pimple Saudagar,1414,5657,3.0,80.0,2011.0,-10.0
999,1,Wagholi,620,2419,1.0,15.0,2017.0,-4.0
1002,2,Tathawade,945,5079,2.0,48.0,2023.0,2.0
1004,2,Tathawade,1000,6500,2.0,65.0,2023.0,2.0
1005,2,Wakad,1110,6756,2.0,75.0,2012.0,-9.0
1006,2,Kiwale,1200,4333,2.0,52.0,2013.0,-8.0
1007,1,Narhe,630,3492,1.0,22.0,2011.0,-10.0
1010,3,Chakan,1000,4500,2.0,45.0,2019.0,-2.0
1011,2,Ravet,1096,5748,2.0,63.0,2022.0,1.0
1014,2,Ravet,1054,5752,2.0,60.63,2022.0,1.0
1015,2,Ravet,1053,5745,2.0,60.5,2022.0,1.0
1016,2,Ravet,1023,5752,2.0,58.85,2022.0,1.0
1017,2,Ravet,1018,5746,2.0,58.5,2022.0,1.0
1018,2,Ravet,1002,5738,2.0,57.5,2022.0,1.0
1019,2,Hinjewadi,1030,5533,2.0,57.0,2020.0,-1.0
1020,2,Ravet,997,5717,2.0,57.0,2022.0,1.0
1025,2,Ravet,892,5717,2.0,51.0,2022.0,1.0
1033,4,Wakad,2461,10158,4.0,250.0,2024.0,3.0
1034,2,Wagholi,955,3979,2.0,38.0,2017.0,-4.0
1036,1,Wagholi,630,4246,1.0,26.75,2017.0,-4.0
1037,2,Wagholi,750,3733,2.0,28.0,2017.0,-4.0
1038,2,Wakad,945,6137,2.0,58.0,2022.0,1.0
1039,2,Kharadi,1225,6122,2.0,75.0,2012.0,-9.0
1040,2,Hinjewadi,868,7027,2.0,61.0,2022.0,1.0
1041,2,Wagholi,1055,3886,1.0,41.0,2017.0,-4.0
1042,2,BT Kavre Road,1050,8571,2.0,90.0,2013.0,-8.0
1043,3,Kharadi,1612,5583,3.0,90.0,2010.0,-11.0
1046,3,Kharadi,1620,5432,3.0,88.0,2010.0,-11.0
1047,3,Kharadi,1400,5357,3.0,75.0,2010.0,-11.0
1049,3,Kharadi,1365,5347,3.0,73.0,2015.0,-6.0
1050,3,Viman Nagar,1500,10133,3.0,152.0,2012.0,-9.0
1051,3,Balewadi,1311,9153,3.0,120.0,2024.0,3.0
1053,2,Kharadi,1604,5174,2.0,83.0,2010.0,-11.0
1055,3,Viman Nagar,2000,7750,3.0,155.0,2015.0,-6.0
1056,2,Kharadi,1200,5666,2.0,68.0,2015.0,-6.0
1058,1,Wagholi,670,4179,1.0,28.0,2018.0,-3.0
1059,2,Viman Nagar,968,12396,2.0,120.0,2017.0,-4.0
1061,3,Koregaon Park,2600,13461,3.0,350.0,2005.0,-16.0
1063,2,Chinchwad Gaon,850,5294,1.0,45.0,2002.0,-19.0
1064,2,Mahalunge,641,8736,2.0,56.0,2024.0,3.0
1065,1,Mahalunge,468,8974,1.0,42.0,2024.0,3.0
1066,2,Tathawade,504,9341,2.0,47.08,2024.0,3.0
1067,3,Kharadi,1065,12676,,135.0,2022.0,1.0
1068,3,Kharadi,1203,13715,,165.0,2022.0,1.0
1069,2,Undri,687,6527,,44.84,2018.0,-3.0
1070,2,Undri,757,6478,,49.03,2018.0,-3.0
1071,3,Undri,991,6619,,65.59,2018.0,-3.0
1072,2,Undri,667,6541,,43.63,2018.0,-3.0
1073,2,Undri,732,6493,,47.53,2018.0,-3.0
1074,3,Undri,981,6622,,64.96,2018.0,-3.0
1075,1,Moshi,371,7777,,28.85,2023.0,2.0
1076,3,Mundhwa,1098,10916,,119.0,2027.0,6.0
1077,2,Mundhwa,710,9640,,68.44,2027.0,6.0
1078,2,Mundhwa,657,9449,,61.98,2027.0,6.0
1079,3,Mundhwa,872,10499,,91.45,2027.0,6.0
1080,1,Kondhwa,500,6980,1.0,34.9,2011.0,-10.0
1081,1,Patil Nager,700,5000,,35.0,2021.0,0.0
1082,1,Kothrud,620,8870,1.0,55.0,2004.0,-17.0
1083,1,Charholi Budruk,450,4888,1.0,22.0,2028.0,7.0
1084,1,Ravet,600,5125,1.0,30.75,2018.0,-3.0
1085,2,Manjari,830,6746,2.0,56.0,2024.0,3.0
1086,3,Viman Nagar,1500,7133,3.0,107.0,2017.0,-4.0
1087,1,Fatima Nagar,501,5988,1.0,30.0,1992.0,-29.0
1088,2,Viman Nagar,1400,7142,4.0,100.0,2015.0,-6.0
1089,3,Talegaon Dabhade,804,7213,,58.0,2018.0,-3.0
1090,2,Viman Nagar,1165,8583,2.0,100.0,2017.0,-4.0
1091,3,Viman Nagar,1290,7751,3.0,100.0,2008.0,-13.0
1092,1,Hinjewadi,555,5965,1.0,33.11,2024.0,3.0
1093,4,Koregaon Park,4930,17565,4.0,866.0,2015.0,-6.0
1094,1,Tathawade,500,7200,1.0,36.0,2024.0,3.0
1095,2,Wagholi,856,3971,2.0,34.0,2017.0,-4.0
1096,5,Koregaon Park,3710,17520,4.0,650.0,2007.0,-14.0
1100,2,Tathawade,442,13603,,59.98,2023.0,2.0
1101,2,Tathawade,473,13150,,62.07,2023.0,2.0
1102,2,Dhayari,660,3636,2.0,24.0,2019.0,-2.0
1103,3,Kharadi,1419,6342,3.0,90.0,2022.0,1.0
1104,3,Kharadi,1371,6345,3.0,87.0,2022.0,1.0
1105,3,Kharadi,1264,6487,3.0,82.0,2022.0,1.0
1106,3,Kharadi,1092,6684,3.0,73.0,2022.0,1.0
1107,2,Kharadi,1047,6208,2.0,65.0,2022.0,1.0
1108,2,Kharadi,1029,6413,2.0,66.0,2022.0,1.0
1109,2,Kharadi,969,6088,2.0,59.0,2022.0,1.0
1110,2,Kharadi,930,6344,2.0,59.0,2022.0,1.0
1111,2,Kharadi,921,6297,2.0,58.0,2022.0,1.0
1112,2,Kharadi,842,6532,2.0,55.0,2022.0,1.0
1113,3,Kharadi,1324,6533,3.0,86.5,2024.0,3.0
1114,2,Hinjewadi,820,5585,2.0,45.8,2024.0,3.0
1115,2,Kharadi,1051,6579,2.0,69.15,2024.0,3.0
1116,2,Hinjewadi,780,5897,2.0,46.0,2024.0,3.0
1117,2,Hinjewadi,750,6266,2.0,47.0,2024.0,3.0
1118,1,Hinjewadi,520,6480,2.0,33.7,2024.0,3.0
1119,1,Mamurdi,650,5076,1.0,33.0,2015.0,-6.0
1121,1,Hinjewadi,550,5909,2.0,32.5,2024.0,3.0
1122,4,Viman Nagar,5500,12727,5.0,700.0,2016.0,-5.0
1124,1,Chakan,525,2571,1.0,13.5,2013.0,-8.0
1125,2,Sunarwadi,1036,6418,2.0,66.49,1899.0,-122.0
1126,2,Viman Nagar,1150,7304,2.0,84.0,2015.0,-6.0
1127,4,Viman Nagar,4415,8810,4.0,389.0,2014.0,-7.0
1128,3,Kharadi,1821,7742,3.0,141.0,2015.0,-6.0
1129,4,Viman Nagar,4415,8946,5.0,395.0,2014.0,-7.0
1130,2,Viman Nagar,1056,7859,2.0,83.0,2017.0,-4.0
1131,3,Baner,1416,7891,3.0,111.00000000000001,2025.0,4.0
1132,2,Baner,1065,8920,2.0,95.0,2016.0,-5.0
1133,3,Kharadi,1775,7436,3.0,132.0,2015.0,-6.0
1134,4,Viman Nagar,5500,9090,6.0,500.0,2014.0,-7.0
1138,2,Kharadi,1255,7490,2.0,94.0,2015.0,-6.0
1139,2,Baner,985,7920,2.0,78.01,2025.0,4.0
1140,3,Baner,1860,7365,3.0,137.0,2016.0,-5.0
1141,4,Baner,2645,12854,4.0,340.0,2021.0,0.0
1142,3,Baner,1526,9501,3.0,145.0,2024.0,3.0
1143,3,Tathawade,1190,7478,2.0,89.0,2014.0,-7.0
1144,2,Baner,985,6802,2.0,67.0,2023.0,2.0
1145,3,Wakad,1126,7104,2.0,80.0,2023.0,2.0
1146,3,Balewadi,1245,7389,2.0,92.0,2019.0,-2.0
1147,1,Wakad,548,6751,1.0,37.0,2023.0,2.0
1148,2,Baner,1028,6225,2.0,64.0,2023.0,2.0
1149,2,Wakad,988,5769,2.0,57.0,2022.0,1.0
1150,3,Baner,1398,7010,3.0,98.0,2023.0,2.0
1153,2,Balewadi,1095,6484,2.0,71.0,2026.0,5.0
1154,2,Baner,925,5837,2.0,54.0,2021.0,0.0
1155,2,Baner,1165,6866,2.0,80.0,2014.0,-7.0
1156,3,Baner,1680,8630,3.0,145.0,2019.0,-2.0
1158,2,Baner,1124,7473,2.0,84.0,2021.0,0.0
1159,2,Sus,951,4206,2.0,40.0,2023.0,2.0
1168,3,Koregaon Park,2000,10000,3.0,200.0,2012.0,-9.0
1169,1,Tathawade,532,8966,1.0,47.7,2021.0,0.0
1170,3,B T Kawde Road,1500,8333,3.0,125.0,2010.0,-11.0
1171,3,Baner,1550,8709,3.0,135.0,2021.0,0.0
1174,3,Kharadi,1417,6598,3.0,93.5,2024.0,3.0
1175,2,Hinjewadi,676,8264,,55.87,2023.0,2.0
1176,2,Hinjewadi,684,8269,,56.56,2023.0,2.0
1177,1,Kharadi,700,6714,1.0,47.0,2010.0,-11.0
1178,2,Kondhwa,712,11143,,79.33,2017.0,-4.0
1179,2,Kondhwa,580,10178,,59.03,2017.0,-4.0
1180,2,Kondhwa,584,10108,,59.03,2017.0,-4.0
1181,2,Kondhwa,583,10528,,61.38,2017.0,-4.0
1182,2,Hinjewadi,890,5842,3.0,51.99,2022.0,1.0
1185,2,Hinjewadi,945,5079,2.0,48.0,2025.0,4.0
1187,2,Balewadi,1020,6372,2.0,65.0,2021.0,0.0
1189,2,Viman Nagar,1168,8047,2.0,94.0,2017.0,-4.0
1190,3,Kharadi,2885,8318,3.0,240.0,2019.0,-2.0
1191,2,Kharadi,1255,7968,2.0,100.0,2016.0,-5.0
1192,2,Viman Nagar,1165,7982,2.0,93.0,2009.0,-12.0
1193,4,Kharadi,2800,9285,6.0,260.0,2015.0,-6.0
1194,2,Kharadi,1089,5968,2.0,65.0,2011.0,-10.0
1195,2,Wagholi,960,5000,2.0,48.0,2016.0,-5.0
1196,4,Kharadi,4800,5208,4.0,250.0,2010.0,-11.0
1197,2,Viman Nagar,1184,7770,2.0,92.0,2017.0,-4.0
1198,3,Kharadi,1645,5957,3.0,98.0,2015.0,-6.0
1199,2,Kharadi,1043,8437,2.0,88.0,2015.0,-6.0
1200,2,Viman Nagar,1153,7892,2.0,91.0,2017.0,-4.0
1201,2,Kharadi,1185,7004,2.0,83.0,2015.0,-6.0
1202,4,Kharadi,3400,8647,4.0,294.0,2015.0,-6.0
1203,2,Kharadi,1078,6493,2.0,70.0,2014.0,-7.0
1205,2,Kharadi,994,6438,2.0,64.0,2015.0,-6.0
1206,2,Viman Nagar,1400,6428,2.0,90.0,2017.0,-4.0
1207,3,Kharadi,1979,9600,4.0,190.0,2015.0,-6.0
1208,2,Baner,1194,5862,2.0,70.0,2023.0,2.0
1209,3,Tathawade,1293,6960,3.0,90.0,2025.0,4.0
1210,2,Kharadi,1063,7337,2.0,78.0,2015.0,-6.0
1211,3,Kharadi,2000,9250,3.0,185.0,2015.0,-6.0
1213,3,Kharadi,1611,5896,3.0,95.0,2012.0,-9.0
1215,2,Tathawade,810,6790,2.0,55.0,2025.0,4.0
1216,3,Ravet,1222,9001,3.0,110.00000000000001,2020.0,-1.0
1217,1,Handewadi,575,5043,1.0,29.0,2021.0,0.0
1218,3,Baner,1686,7593,3.0,128.0,2021.0,0.0
1219,2,Baner,1248,7446,2.0,92.93,2021.0,0.0
1220,1,Tathawade,475,7989,2.0,37.95,2026.0,5.0
1221,3,Bopodi,2350,7234,3.0,170.0,2015.0,-6.0
1222,3,Hadapsar,1560,9294,3.0,145.0,2020.0,-1.0
1224,2,Mamurdi,941,4782,2.0,44.99,2023.0,2.0
1225,2,Tathawade,935,4973,2.0,46.5,2022.0,1.0
1227,2,Mamurdi,932,4818,2.0,44.91,2023.0,2.0
1228,2,Tathawade,850,5176,2.0,44.0,2023.0,2.0
1229,1,Ambegaon Budruk,630,5873,1.0,37.0,2009.0,-12.0
1230,2,Tathawade,930,5161,2.0,48.0,2019.0,-2.0
1231,2,Tathawade,925,5081,2.0,47.0,2020.0,-1.0
1232,2,Dhayari,655,7175,1.0,47.0,2008.0,-13.0
1233,3,Pimple Saudagar,1439,7991,3.0,114.99999999999999,2021.0,0.0
1235,3,Pimple Saudagar,1450,6551,3.0,95.0,2012.0,-9.0
1237,2,Pimple Saudagar,974,10780,2.0,105.0,2014.0,-7.0
1238,3,Pimple Saudagar,1410,6737,3.0,95.0,2010.0,-11.0
1240,3,Kharadi,1443,6375,2.0,92.0,2015.0,-6.0
1242,2,Wakad,940,5718,2.0,53.75,2023.0,2.0
1244,2,Bavdhan,1080,6018,2.0,65.0,2016.0,-5.0
1245,2,Tathawade,1260,6190,3.0,78.0,2023.0,2.0
1246,3,Kondhwa,1100,5909,2.0,65.0,2019.0,-2.0
1247,1,Talegaon Dabhade,562,4270,1.0,24.0,2015.0,-6.0
1248,2,Tathawade,1269,6698,3.0,85.0,2022.0,1.0
1249,2,Balewadi,1079,6394,2.0,69.0,2025.0,4.0
1251,2,Balewadi,1017,8357,2.0,85.0,2024.0,3.0
1252,2,Balewadi,1003,8275,2.0,83.0,2023.0,2.0
1253,3,Bavdhan,1430,8391,3.0,120.0,2021.0,0.0
1254,2,Wagholi,725,4000,2.0,29.0,2017.0,-4.0
1255,2,Wagholi,915,4207,2.0,38.5,2016.0,-5.0
1256,1,Wagholi,700,3571,1.0,25.0,2017.0,-4.0
1257,2,Wagholi,850,3764,2.0,32.0,2017.0,-4.0
1258,2,Wagholi,770,3766,2.0,29.0,2017.0,-4.0
1259,3,Viman Nagar,1550,8129,3.0,126.0,2010.0,-11.0
1260,3,Viman Nagar,1500,8333,3.0,125.0,2005.0,-16.0
1261,3,Viman Nagar,1500,7666,3.0,114.99999999999999,2017.0,-4.0
1262,3,Viman Nagar,1588,7682,3.0,122.0,2010.0,-11.0
1264,2,Pimple Nilakh,977,7369,2.0,72.0,2025.0,4.0
1265,2,Wagholi,950,3578,2.0,34.0,2015.0,-6.0
1266,1,Balewadi,500,8000,1.0,40.0,2022.0,1.0
1267,2,Balewadi,950,9157,2.0,87.0,2022.0,1.0
1269,3,Kharadi,1550,7225,3.0,112.00000000000001,2012.0,-9.0
1270,2,Baner,1312,7012,2.0,92.0,2011.0,-10.0
1271,2,Wadgaon Sheri,950,5473,2.0,52.0,2018.0,-3.0
1272,5,Katraj,1800,6666,3.0,120.0,2006.0,-15.0
1273,1,Vadgaon Budruk,595,5042,1.0,30.0,2012.0,-9.0
1274,2,Dhayari,990,4545,2.0,45.0,2016.0,-5.0
1275,2,Ravet,757,8266,,62.57,1899.0,-122.0
1276,2,Ravet,631,8408,,53.05,1899.0,-122.0
1277,2,Kharadi,790,7118,2.0,56.23,2026.0,5.0
1278,3,Hinjewadi,1286,6510,3.0,83.73,2024.0,3.0
1279,2,Ambegaon,871,26406,2.0,229.99999999999997,2018.0,-3.0
1280,2,Wagholi,1040,3750,2.0,39.0,2016.0,-5.0
1282,2,Wagholi,955,4502,2.0,43.0,2017.0,-4.0
1284,2,Hadapsar,864,6944,2.0,60.0,2009.0,-12.0
1286,2,Hinjewadi,1000,6500,2.0,65.0,2021.0,0.0
1287,2,Dhayari,938,6929,2.0,65.0,2016.0,-5.0
1288,1,Dhayari,580,6465,1.0,37.5,2016.0,-5.0
1289,2,Dhayari,938,7462,2.0,70.0,2016.0,-5.0
1290,2,NIBM Road,1300,3469,2.0,45.1,1899.0,-122.0
1291,2,NIBM Road,1200,3825,2.0,45.9,2021.0,0.0
1292,2,NIBM Road,1000,4530,2.0,45.3,1899.0,-122.0
1293,2,Handewadi,839,5721,2.0,48.0,2020.0,-1.0
1294,2,Wagholi,935,4385,2.0,41.0,2017.0,-4.0
1295,2,Wanwadi,1000,8800,2.0,88.0,2021.0,0.0
1296,1,Wagholi,600,5166,1.0,31.0,2015.0,-6.0
1297,2,Hinjewadi,950,7157,2.0,68.0,2022.0,1.0
1298,3,Wagholi,1400,6000,3.0,84.0,2017.0,-4.0
1299,2,Dhayari,955,7853,2.0,75.0,2020.0,-1.0
1301,1,Dighi,610,4754,1.0,29.0,2012.0,-9.0
1302,2,Moshi,995,5206,2.0,51.8,2023.0,2.0
1305,2,Wagholi,840,6190,2.0,52.0,2020.0,-1.0
1306,1,Chikhali,620,3943,1.0,24.45,2021.0,0.0
1308,3,Boat Club Road,2300,14130,3.0,325.0,2012.0,-9.0
1309,1,Chinchwad,610,6475,1.0,39.5,2005.0,-16.0
1310,3,Yerawada,1575,8253,3.0,130.0,2012.0,-9.0
1311,3,Boat Club Road,2000,13250,3.0,265.0,2013.0,-8.0
1312,2,Mahalunge,900,5333,2.0,48.0,2014.0,-7.0
1314,3,Ravet,1460,8356,3.0,122.0,2016.0,-5.0
1315,4,Mohammed wadi,2166,6232,4.0,135.0,2018.0,-3.0
1317,3,Mundhwa,1370,7591,3.0,104.0,2023.0,2.0
1318,2,Mundhwa,1070,7710,2.0,82.5,2023.0,2.0
1319,2,Mundhwa,935,7486,2.0,70.0,2023.0,2.0
1320,2,Hinjewadi,521,9919,,51.68,2022.0,1.0
1321,2,Balewadi,692,10096,,69.86,2020.0,-1.0
1322,2,Wakad,591,11998,,70.91,2023.0,2.0
1323,1,Hinjewadi,457,10389,,47.48,2022.0,1.0
1324,2,Hinjewadi,531,9907,,52.6,2022.0,1.0
1325,4,Balewadi,1390,10096,,140.0,2020.0,-1.0
1327,1,Wakad,413,12003,,49.57,2023.0,2.0
1328,2,Hinjewadi,517,9922,,51.29,2022.0,1.0
1329,1,Hinjewadi,463,10378,,48.05,2022.0,1.0
1330,2,Balewadi,623,10096,,62.89,2020.0,-1.0
1331,1,Wakad,407,12009,,48.87,2023.0,2.0
1332,2,Hinjewadi,590,9915,,58.49,2022.0,1.0
1333,3,Balewadi,1012,10096,,102.0,2020.0,-1.0
1334,2,Wakad,597,12003,,71.66,2023.0,2.0
1335,2,Hinjewadi,515,9914,,51.06,2022.0,1.0
